ticker,name,etf,test,price,ret_5,ret_20,ret_60,ret_120,drawdown_52,off_low_52,ma20,ma50,vol_ratio,dollar_volume,volatility
KELYA,"Kelly Services, Inc. - Class A Common Stock",N,N,16.520000457763672,-0.027090641747571698,0.09037014096936535,0.3969220496658994,0.9291935697987599,-0.04398149297929055,1.0868017990912748,0.008660391372478093,0.09735096658069486,0.8071521417329655,5489031.610574722,0.4249539347747135
KHC,The Kraft Heinz Company - Common Stock,N,N,25.958799362182617,0.0471479791645828,0.008892336728211436,0.11172586458641787,0.18357732389640713,-0.06014487424240389,0.24607652017104265,0.026467940722816996,0.02415408527199081,1.0337525234266778,356635082.6315905,0.32910686861235827
KIDS,OrthoPediatrics Corp. - Common Stock,N,N,23.34000015258789,-0.02871412876992052,0.0461676697132094,0.2803072264764688,0.3306726872474721,-0.11924527726083434,0.5942622681175804,-0.04067078463310836,0.0767123002393677,1.2163668120270805,5865819.38551178,0.43128122434746324
KLAC,KLA Corporation  - Common Stock,N,N,169.72000122070312,-0.0767557007550872,-0.11871460087872066,-0.19398961650489477,0.2069544934131562,-0.43683722704926276,1.0219881901304468,-0.10345093609964084,-0.1853839827181062,0.6055740756342164,1688140422.0742645,0.8113791219238582
KLIC,"Kulicke and Soffa Industries, Inc. - Common Stock",N,N,78.58999633789062,-0.07410463146868274,-0.16251066277847215,-0.23191686735030714,0.24585623114190658,-0.41267470464247613,1.2479517970011371,-0.10481596062539944,-0.2105617702835414,0.5824042957363182,68096449.34849243,0.7178285163402077
KMB,Kimberly-Clark Corporation - Common Stock,N,N,107.5250015258789,-0.025512007480872567,-0.043116499975795364,0.10000001561001448,0.11431091810696326,-0.14721465035479786,0.17143354667109967,-0.015011838172192982,-0.020079584223832492,0.7257636934958739,298489405.24151343,0.26785770911692447
KMTS,"Kestra Medical Technologies, Ltd. - Common Stock",N,N,25.094999313354492,-0.05551375229247946,0.0013966419855544476,0.27127657570043606,0.31940056305892983,-0.11481485094592048,0.5199878234680126,-0.06606751443111958,-0.011307249970741617,0.6431506755412776,6721527.726259327,0.6403533544834695
KNSA,"Kiniksa Pharmaceuticals International, plc - Class A Ordinary Shares",N,N,80.06900024414062,0.0176537866494324,0.025473852029225474,0.6327283594888493,0.7379856907864504,-0.010516534157946622,1.260559129964653,0.019520361744042924,0.12728815277253092,0.5019435161507398,30816737.500601195,0.6433452705257342
KOD,Kodiak Sciences Inc - Common Stock,N,N,39.14500045776367,-0.004703823154794229,-0.10238477620034814,0.322019576185983,0.6454392161126137,-0.15708437520817986,3.578362524504131,-0.030218193433442564,-0.028213935211101937,0.7587078323778852,22331061.900284767,0.5974562314252735
KOPN,Kopin Corporation - Common Stock,N,N,4.28000020980835,-0.09513738001068395,0.08354434383314668,-0.2175502058550549,1.0,-0.33020339605072857,1.3516483991535617,-0.09761749413898968,0.01657883473522559,0.5991075982979306,19923342.653017543,1.1412055721602998
KRNT,Kornit Digital Ltd. - Ordinary Shares,N,N,16.18000030517578,-0.044300058268204046,-0.039762614903603,0.03386585939708042,0.15242167728897282,-0.10310424146102048,0.3143785340081722,-0.046341997382993494,0.0015351256800031354,0.952504341031548,4675346.654159546,0.36681826013782853
KRNY,Kearny Financial - Common Stock,N,N,9.880000114440918,0.00406503671064562,0.032579701281473916,0.19419022585676515,0.3861101869943331,-0.012987024122719681,0.6431294210943697,0.01913335273634509,0.043087442276455334,1.0262662496308308,6797037.800451994,0.22866983042347566
KROS,"Keros Therapeutics, Inc. - common stock",N,N,11.449999809265137,0.029676252437251138,0.14557278042676702,0.14499998092651367,0.041856237281811204,-0.4757326131287417,0.1553985858289575,0.04709647636391212,0.06135463111282924,0.6686257499715569,2164783.332382679,0.5049953293506045
KRT,Karat Packaging Inc. - Common Stock,N,N,48.0,-0.02557852952630768,0.14499247692004613,0.6699614007016992,1.208907631975825,-0.03614456354692086,1.4337214846133688,0.005075458886193429,0.17287190884396275,0.8772246695456475,7466890.367081451,0.34698320842367003
KRUS,"Kura Sushi USA, Inc. - Class A Common Stock",N,N,44.56999969482422,-0.056719583178323374,-0.09465772680769813,-0.004244830961434132,-0.21531689624137473,-0.47329238657316763,0.044405401092965535,-0.08473915618456263,-0.10472705721087605,0.4924089978922626,6918504.917886734,0.5399460376817878
