ticker,price,ret_5,ret_20,ret_60,ret_120,drawdown_52,off_low_52,ma20,ma50,vol_ratio,dollar_volume,volatility
CD,3.0250000953674316,-0.054687484283931775,-0.26755447662331877,-0.3618142950555807,-0.3423912699821984,-0.9154791836270938,0.1415094288696639,-0.1141371812556673,-0.09006133723142973,0.7561280527572203,896354.9771044254,1.292551182477837
CDIO,2.069999933242798,0.11891886841388821,0.13114747797771287,0.056122394364757966,-0.10775862379037249,-0.683969485043548,0.9714285973788941,0.05868811263682594,0.12677586314618305,0.5440271707357722,114310.87595105171,0.7692759519347291
CDLX,4.257999897003174,0.1446236194234487,0.01380954532666645,-0.20559705392930272,-0.438998707325274,-0.8490070999360024,0.2096590682032924,0.048277850619256046,0.054963098573588276,0.6524655576403708,158630.78224594594,0.7172540682984634
CDNA,49.75,0.0030242244051110756,0.051574689407776875,1.0660299068781383,1.828311516113355,-0.04984722268768582,2.7321830671225036,0.017080819786545076,0.18503168002855808,0.8893682036807756,51924838.21999512,0.933916166314988
CDNL,33.75,-0.04768619334638846,-0.06171813025753714,-0.5274102139980239,0.017179014152549632,-0.6421376219522061,0.5320017679554185,-0.1340602908232228,-0.38790167079689275,0.6028265381390832,24364705.26461792,1.212475706506254
CDNS,285.32000732421875,-0.06961882534546104,-0.1170117197018149,-0.27675536799944545,-0.007237253362694207,-0.31477701845199757,0.07400437924827696,-0.09661831449683778,-0.1513813795772614,1.0227102720193237,720783778.4233764,0.3802107014312356
CDRO,9.079999923706055,0.04367817503124938,0.00609421689756684,-0.09200000762939453,0.1073170896231741,-0.10980391240220744,0.6721915673585197,0.006903041084456607,-0.00997657395737861,0.635766263386416,139339.31698703766,0.2403305892937813
CDT,0.3991999924182892,-0.5613187022929513,-0.8639863713113964,-0.9437746481999498,-0.9966871369923793,-0.9997779755325816,0.0,-0.7875985698598948,-0.8600468967854857,2.9288781721677335,1138580.2544583157,2.216263202176981
CDTG,1.340000033378601,0.3914849782368772,0.09836065733954968,-0.5179855945434735,-0.8570666631062825,-0.95127272605896,0.5783275259171392,-0.12683671340620706,-0.10106929604319759,2.4761116146564617,24821104.188109457,2.5484096634536213
CDW,142.0,-0.044864453158637074,0.043962450560738775,0.08665914834318578,0.19953486036949375,-0.15154023771539682,0.4453609728501078,-0.004541630552630793,0.01604576365275956,0.8493083728587472,232071798.70563048,0.492587486774018
